cityID,name,lat,lon
2640354, Peterborough, 52.57364, -0.24777
2640377, Penzance, 50.11861, -5.53715
2640465, Penicuik, 55.83116, -3.22608
2640496, Penarth, 51.4386, -3.17342
2640677, Paisley, 55.83173, -4.43254
2640681, Paignton, 50.43565, -3.56789
2640729, Oxford, 51.75222, -1.25596
2640861, Oswestry, 52.86195, -3.05497
2640869, Ossett, 53.67978, -1.58006
2640894, Orpington, 51.37457, 0.09785
2640908, Ormskirk, 53.56685, -2.88178
2640967, Omagh, 54.6, -7.3
2641022, Oldham, 53.54051, -2.1183
2641157, Nuneaton, 52.52323, -1.46523
2641170, Nottingham, 52.9536, -1.15047
2641181, Norwich, 52.62783, 1.29834
2641224, Northwich, 53.25882, -2.52025
2641267, North Shields, 55.01646, -1.44925
2641290, Northolt, 51.54855, -0.36778
2641319, Lancing, 50.82882, -0.32247
2641430, Northampton, 52.25, -0.88333
2641435, Northallerton, 54.33901, -1.43243
2641519, Newtownards, 54.59236, -5.69092
2641520, Newtownabbey, 54.65983, -5.90858
2641557, Newton Abbot, 50.52858, -3.61186
2641581, Newry, 54.17841, -6.33739
2641589, Newquay, 50.41557, -5.07319
2641591, Newport Pagnell, 52.08731, -0.72218
2641598, Newport, 51.58774, -2.99835
2641617, New Malden, 51.40065, -0.2617
2641689, Newbury, 51.40148, -1.32471
2641690, Newburn, 54.9876, -1.74415
2641843, Neath, 51.66317, -3.80443
2641913, Nailsea, 51.43239, -2.75847
2641942, Musselburgh, 55.9417, -3.04991
2642135, Motherwell, 55.78924, -3.99187
2642189, Morley, 53.74013, -1.59877
2642204, Moreton, 53.4, -3.11667
2642214, Morecambe, 54.06835, -2.86108
2642414, Mitcham, 51.40322, -0.16831
2642423, Mirfield, 53.67343, -1.69636
2642465, Milton Keynes, 52.04172, -0.75583
2642593, Middleton, 53.55, -2.2
2642607, Middlesbrough, 54.57623, -1.23483
2642683, Mexborough, 53.49389, -1.29243
2642705, Merthyr Tydfil, 51.74794, -3.37779
2642763, Melton Mowbray, 52.76588, -0.88693
2642999, Marple, 53.39452, -2.06292
2643003, Marlow, 51.56933, -0.77415
2643027, Market Harborough, 52.4776, -0.92053
2643044, Margate, 51.38132, 1.38617
2643071, March, 52.55131, 0.08828
2643096, Mansfield Woodhouse, 53.16495, -1.19384
2643097, Mansfield, 53.13333, -1.2
2643116, Mangotsfield, 51.4878, -2.50403
2643123, Manchester, 53.48095, -2.23743
2643144, Maltby, 53.41667, -1.2
2643160, Maldon, 51.7311, 0.67463
2643179, Maidstone, 51.26667, 0.51667
2643186, Maidenhead, 51.52279, -0.71986
2643198, Maghull, 53.51619, -2.94117
2643266, Macclesfield, 53.26023, -2.12564
2643339, Luton, 51.87967, -0.41748
2643490, Lowestoft, 52.47523, 1.75167
2643553, Louth, 53.36664, -0.00438
2643567, Loughborough, 52.76667, -1.2
2643696, Longfield, 51.3969, 0.30212
2643697, Long Eaton, 52.89855, -1.27136
264371, Athens, 37.97945, 23.71622
2643736, Derry, 54.9981, -7.30934
2643743, London, 51.50853, -0.12574
2643776, Lofthouse, 53.72947, -1.49697
2644120, Llandudno, 53.32498, -3.83148
2644204, Livingston, 55.90288, -3.52261
2644210, Liverpool, 53.41058, -2.97794
2644319, Littlehampton, 50.81137, -0.54078
2644386, Litherland, 53.46993, -2.99809
2644411, Lisburn, 54.52337, -6.03527
2644531, Lichfield, 52.68154, -1.82549
2644547, Leyland, 53.69786, -2.68758
2644559, Lewes, 50.87398, 0.0088
2644597, Letchworth, 51.97944, -0.2284
2644652, Leighton Buzzard, 51.91722, -0.65802
2644660, Leigh, 53.49642, -2.51973
2644668, Leicester, 52.6386, -1.13169
2644684, Leek, 53.10434, -2.02207
2644688, Leeds, 53.79648, -1.54785
2644726, Leatherhead, 51.29652, -0.3338
2644737, Royal Leamington Spa, 52.3, -1.53333
2644849, Larne, 54.85, -5.81667
2644853, Larkhall, 55.73333, -3.96667
2645261, Kirkintilloch, 55.93933, -4.15262
2645298, Kirkcaldy, 56.11683, -3.15999
2645313, Kirkby, 53.48138, -2.89215
2645418, Kingswood, 51.45278, -2.50833
2645420, Kingswinford, 52.49755, -2.16889
2645541, Kilwinning, 55.65333, -4.70666
2645605, Kilmarnock, 55.61171, -4.49581
2645722, Kidlington, 51.82166, -1.2886
2645724, Kidderminster, 52.38819, -2.25
2645733, Keynsham, 51.41387, -2.4978
2645753, Kettering, 52.39836, -0.72571
2645822, Kenilworth, 52.34958, -1.58276
2645826, Kendal, 54.32681, -2.74757
2645831, Kempston, 52.11599, -0.50044
2645889, Keighley, 53.86791, -1.90664
2645951, Johnstone, 55.82906, -4.51605
2645972, Jarrow, 54.98036, -1.48423
2646003, Islington, 51.53622, -0.10304
2646004, Isleworth, 51.47518, -0.34246
2646042, Irlam, 53.44253, -2.42323
2646057, Ipswich, 52.05917, 1.15545
2646088, Inverness, 57.47908, -4.22398
2646274, Ilkeston, 52.97055, -1.30951
2646317, Hythe, 50.86004, -1.40162
2646327, Hyde, 53.45131, -2.07943
2646329, Huyton, 53.4115, -2.83935
2646393, Huntingdon, 52.33049, -0.18651
2646458, Huddersfield, 53.64904, -1.78416
2646460, Hucknall, 53.03333, -1.2
2646504, Hove, 50.83088, -0.1672
2646542, Horwich, 53.60126, -2.54975
2646557, Horsham, 51.06314, -0.32757
2646558, Horsforth, 53.8426, -1.63754
2646606, Horley, 51.17423, -0.15919
2646807, Hoddesdon, 51.76148, -0.01144
2646826, Hitchin, 51.94924, -0.28496
2646862, Hindley, 53.53333, -2.58333
2646867, Hinckley, 52.5389, -1.37613
2646914, High Wycombe, 51.62907, -0.74934
2647026, Heswall, 53.32733, -3.09648
2647044, Hertford, 51.79588, -0.07854
2647057, Herne Bay, 51.373, 1.12857
2647074, Hereford, 52.05684, -2.71482
2647138, Hemel Hempstead, 51.75368, -0.44975
2647209, Hebburn, 54.97302, -1.51546
2647227, Heanor, 53.01372, -1.35383
2647246, Hazel Grove, 53.38333, -2.11667
2647248, Haywards Heath, 50.99769, -0.10313
2647261, Hayes, 51.51579, -0.4234
2647265, Haydock, 53.46723, -2.68166
2647303, Hawarden, 53.18478, -3.02578
2647317, Havant, 50.8567, -0.98559
2647349, Hatfield, 51.76338, -0.22419
2647356, Hastings, 50.85519, 0.57292
2647363, Haslingden, 53.70326, -2.32382
2647383, Harwich, 51.94194, 1.28437
2647400, Hartlepool, 54.68554, -1.21028
2647428, Harrogate, 53.99078, -1.5373
2647451, Harpenden, 51.81684, -0.35706
2647461, Harlow, 51.77655, 0.11158
2647639, Halesowen, 52.44859, -2.04938
2647644, Hale, 51.22946, -0.78908
2647655, Hailsham, 50.8622, 0.25775
2647679, Hadleigh, 51.55269, 0.60983
2647784, Guiseley, 53.87561, -1.71232
2647785, Guisborough, 54.53478, -1.05606
2647793, Guildford, 51.23536, -0.57427
2647837, Grove, 51.60954, -1.42187
2647948, Greenock, 55.94838, -4.76121
2647972, Greenford, 51.52866, -0.35508
2647984, Great Yarmouth, 52.60831, 1.73052
2648063, Great Malvern, 52.11161, -2.32515
2648182, Grays, 51.47566, 0.32521
2648208, Grantham, 52.91149, -0.64184
2648215, Grangemouth, 56.01141, -3.72183
2648272, Gosport, 50.79509, -1.12902
2648273, Gosforth, 55, -1.61667
2648319, Goole, 53.70324, -0.87732
2648356, Golborne, 53.47693, -2.59651
2648372, Godalming, 51.1858, -0.61489
2648404, Gloucester, 51.86568, -2.2431
2648405, Glossop, 53.44325, -1.949
2648579, Glasgow, 55.86515, -4.25763
2648657, Gillingham, 51.38914, 0.54863
2648773, Gateshead, 54.96209, -1.60168
2648875, Garforth, 53.79173, -1.38067
2648945, Gainsborough, 53.38333, -0.76667
2648970, Fylde, 53.83333, -2.91667
2649024, Frome, 51.22834, -2.32211
2649198, Formby, 53.55838, -3.06999
2649258, Folkestone, 51.08169, 1.16734
2649312, Fleetwood, 53.92527, -3.01085
2649322, Fleet, 51.28333, -0.83333
2649571, Feltham, 51.4462, -0.41388
2649578, Felling, 54.95297, -1.57152
2649579, Felixstowe, 51.96375, 1.3511
2649622, Faversham, 51.3148, 0.88856
2649650, Farnworth, 53.55, -2.4
2649660, Farnham, 51.21444, -0.80054
2649672, Farnborough, 51.29424, -0.75565
2649692, Fareham, 50.85162, -1.17929
2649715, Falmouth, 50.15441, -5.07113
2649723, Falkirk, 56.0021, -3.78535
2649800, Exmouth, 50.61723, -3.40233
2649808, Exeter, 50.7236, -3.52751
2649833, Evesham, 52.09237, -1.94887
2649911, Esher, 51.36969, -0.36693
2649957, Epsom, 51.3305, -0.27011
2650004, Emsworth, 50.84779, -0.93697
2650096, Ellesmere Port, 53.27875, -2.90134
2650188, Egham, 51.43158, -0.55239
2650225, Edinburgh, 55.95206, -3.19648
2650278, Eccles, 53.48333, -2.33333
2650285, Ebbw Vale, 51.77714, -3.20792
2650309, Eastwood, 53, -1.3
2650346, Retford, 53.32213, -0.94315
2650376, East Molesey, 51.39872, -0.34916
2650396, Eastleigh, 50.96667, -1.35
2650405, East Kilbride, 55.76412, -4.17669
2650435, East Grinstead, 51.12382, -0.0061
2650470, East Dereham, 52.68333, 0.93333
2650497, Eastbourne, 50.76871, 0.28453
2650657, Dunstable, 51.88571, -0.52288
2650732, Dunfermline, 56.07156, -3.45887
2650752, Dundee, 56.46913, -2.97489
2650802, Dumbarton, 55.94433, -4.57061
2650815, Dukinfield, 53.47497, -2.08809
2650839, Dudley, 52.5, -2.08333
2650962, Droylsden, 53.48005, -2.14543
2650967, Dronfield, 53.30221, -1.47507
2650983, Droitwich, 52.26667, -2.15
2651048, Dover, 51.12598, 1.31257
2651095, Dorking, 51.23228, -0.3338
2651101, Dorchester, 50.71667, -2.43333
2651123, Doncaster, 53.52285, -1.13116
2651269, Didcot, 51.60928, -1.24214
2651286, Dewsbury, 53.69076, -1.62907
2651347, Derby, 52.92277, -1.47663
2651468, Deal, 51.22322, 1.40432
2651485, Daventry, 52.25688, -1.16066
2651495, Darwen, 53.69803, -2.46494
2651497, Darton, 53.58705, -1.52676
2651500, Dartford, 51.44657, 0.21423
2651513, Darlington, 54.52429, -1.55039
2651558, Dalserf, 55.73333, -3.91667
2651621, Dagenham, 51.55, 0.16667
2651715, Cumbernauld, 55.94685, -3.99051
2651852, Crowborough, 51.06098, 0.16342
2652002, Crewe, 53.09787, -2.44161
2652053, Crawley, 51.11303, -0.18312
2652095, Cramlington, 55.08652, -1.58598
2652191, Cowley, 51.73213, -1.20631
2652204, Cowes, 50.76306, -1.29772
2652221, Coventry, 52.40656, -1.51217
2652249, Coulsdon, 51.32002, -0.14088
2652381, Corby, 52.49637, -0.68939
2652437, Consett, 54.85404, -1.8316
2652464, Congleton, 53.16314, -2.21253
2652513, Colwyn Bay, 53.29483, -3.72674
2652544, Colne, 53.85713, -2.16851
2652586, Coleraine, 55.13333, -6.66667
2652618, Colchester, 51.88921, 0.90421
2652622, Coity, 51.522, -3.55531
2652689, Cobham, 51.32997, -0.4113
2652696, Coatbridge, 55.86216, -4.02469
2652698, Coalville, 52.72247, -1.3702
2652730, Clydebank, 55.90137, -4.4057
2652734, Clydach, 51.68333, -3.9
2652819, Clitheroe, 53.86667, -2.4
2652861, Clevedon, 51.44227, -2.85786
2652885, Cleethorpes, 53.56047, -0.03225
2652890, Cleckheaton, 53.72405, -1.71294
2652995, Cirencester, 51.71927, -1.97145
2653086, Chorley, 53.65, -2.61667
2653123, Chislehurst, 51.41709, 0.06858
2653137, Chipping Sodbury, 51.53813, -2.39379
2653144, Chippenham, 51.46, -2.12472
2653192, Chichester, 50.83673, -0.78003
2653225, Chesterfield, 53.25, -1.41667
2653228, Chester, 53.1905, -2.89189
2653229, Chessington, 51.3624, -0.30427
2653232, Cheshunt, 51.7002, -0.03026
2653235, Chesham, 51.7, -0.6
2653261, Cheltenham, 51.90006, -2.07972
2653265, Chelsea, 51.48755, -0.16936
2653266, Chelmsford, 51.73575, 0.46958
2653290, Cheadle Hulme, 53.3761, -2.1897
2653305, Chatham, 51.37891, 0.52786
2653520, Caterham, 51.2823, -0.07889
2653558, Castlereagh, 54.5735, -5.88472
2653584, Castleford, 53.72587, -1.36256
2653646, Carshalton, 51.36829, -0.16755
2653680, Carrickfergus, 54.7158, -5.8058
2653755, Carmarthen, 51.85552, -4.30535
2653775, Carlisle, 54.8951, -2.9382
2653822, Cardiff, 51.48, -3.18
2653877, Canterbury, 51.27904, 1.07992
2653883, Cannock, 52.69045, -2.03085
2653941, Cambridge, 52.2, 0.11667
2653945, Camborne, 50.21306, -5.29731
2653947, Camberley, 51.33705, -0.74261
2654089, Caerphilly, 51.57452, -3.218
2654141, Buxton, 53.25741, -1.90982
2654179, Bushey, 51.64316, -0.36053
2654186, Bury St Edmunds, 52.2463, 0.71111
2654187, Bury, 53.6, -2.3
2654252, Burntwood, 52.68075, -1.92759
2654264, Burnley, 53.8, -2.23333
2654308, Burgess Hill, 50.95843, -0.13287
2654394, Buckley, 53.16667, -3.08333
2654415, Buckhaven, 56.17149, -3.03377
2654490, Brownhills, 52.63333, -1.93333
2654579, Bromsgrove, 52.33574, -2.05983
2654635, Broadstairs, 51.35908, 1.43938
2654663, Brixham, 50.39431, -3.51585
2654668, Briton Ferry, 51.63106, -3.81898
2654675, Bristol, 51.45523, -2.59665
2654710, Brighton, 50.82838, -0.13947
2654715, Brighouse, 53.70322, -1.78428
2654724, Brierley Hill, 52.48173, -2.12139
2654728, Bridlington, 54.08306, -0.19192
2654730, Bridgwater, 51.12837, -3.00356
2654755, Bridgend, 51.50583, -3.57722
2654814, Bredbury, 53.41667, -2.11667
2654927, Bramhall, 53.35801, -2.16539
2654938, Braintree, 51.87819, 0.55292
2654993, Bradford, 53.79391, -1.75206
2655009, Bracknell, 51.41363, -0.75054
2655095, Bournemouth, 50.72048, -1.8795
2655198, Bootle, 53.46667, -3.01667
2655237, Bolton, 53.58333, -2.43333
2655315, Blyth, 55.12708, -1.50856
2655329, Bloxwich, 52.61806, -2.00431
2655351, Bletchley, 51.99334, -0.73471
2655459, Blackpool, 53.81667, -3.05
2655524, Blackburn, 53.75, -2.48333
2655557, Bishopstoke, 50.96643, -1.32832
2655562, Bishops Stortford, 51.87113, 0.15868
2655583, Bishop Auckland, 54.65554, -1.67706
2655603, Birmingham, 52.48142, -1.89983
2655613, Birkenhead, 53.39337, -3.01479
2655642, Bingley, 53.84861, -1.83857
2655664, Billingham, 54.58881, -1.29034
2655672, Billericay, 51.62867, 0.41963
2655689, Biggleswade, 52.08652, -0.26493
2655707, Bideford, 51.01678, -4.20832
2655708, Biddulph, 53.11724, -2.17584
2655729, Bicester, 51.89998, -1.15357
2655775, Bexley, 51.44162, 0.14866
2655785, Beverley, 53.84587, -0.42332
2655858, Berkhamsted, 51.7604, -0.56528
2655882, Bentley, 53.53333, -1.15
2655942, Belper, 53.0233, -1.48119
2655952, Bellshill, 55.81667, -4.01667
2655984, Belfast, 54.59682, -5.92541
2656031, Bedworth, 52.4791, -1.46909
2656039, Bedlington, 55.13061, -1.59319
2656046, Bedford, 52.13459, -0.46632
2656065, Beckenham, 51.40878, -0.02526
2656070, Bebington, 53.35, -3.01667
2656168, Batley, 53.70291, -1.6337
2656169, Bathgate, 55.90204, -3.64398
2656173, Bath, 51.3751, -2.36172
2656192, Basingstoke, 51.26249, -1.08708
2656194, Basildon, 51.56844, 0.45782
2656235, Barry, 51.39979, -3.2838
2656258, Barrhead, 55.79916, -4.39285
2656281, Barnstaple, 51.08022, -4.05808
2656284, Barnsley, 53.55, -1.48333
2656295, Barnet, 51.65, -0.2
2656333, Barking, 51.53333, 0.08333
2656379, Banstead, 51.32233, -0.20685
2656396, Bangor, 54.65338, -5.66895
2656406, Banbury, 52.0632, -1.34222
2656407, Banbridge, 54.35, -6.28333
2656490, Ballymena, 54.86357, -6.27628
2656627, Baildon, 53.84711, -1.78785
2656719, Aylesbury, 51.81665, -0.81458
2656847, Atherton, 53.52371, -2.49354
2656955, Ashford, 51.14648, 0.87376
2656992, Ascot, 51.41082, -0.6748
2657030, Arnold, 53, -1.13333
2657215, Arbroath, 56.56317, -2.58736
2657255, Antrim, 54.7, -6.2
2657324, Andover, 51.21135, -1.49393
2657356, Amersham, 51.66667, -0.61667
2657402, Altrincham, 53.38752, -2.34848
2657471, Alloa, 56.11586, -3.78997
2657508, Alfreton, 53.09766, -1.38376
2657528, Aldridge, 52.60549, -1.91715
2657540, Aldershot, 51.24827, -0.76389
2657613, Airdrie, 55.86602, -3.98025
2657697, Acton, 51.50901, -0.2762
2657770, Accrington, 53.75379, -2.35863
2657780, Abingdon, 51.67109, -1.28278
2657782, Aberystwyth, 52.41548, -4.08292
2657812, Abergele, 53.28436, -3.5822
2657832, Aberdeen, 57.14369, -2.09814
2657835, Aberdare, 51.71438, -3.44918
2657970, Winterthur, 47.50564, 8.72413
2658011, Wettingen, 47.47049, 8.31636
2658145, Vevey, 46.46299, 6.84345
2658154, Vernier, 46.21702, 6.08497
2658216, Uster, 47.34713, 8.72091
2658377, Thun, 46.75118, 7.62166
2658576, Sitten, 46.22739, 7.35559
2658606, Sierre, 46.29192, 7.53559
2658761, Schaffhausen, 47.69732, 8.63493
2658822, Sankt Gallen, 47.42391, 9.37477
2659099, Rapperswil, 47.22557, 8.82228
2659127, Pully, 46.51027, 6.66183
2659297, Olten, 47.34999, 7.90329
2659422, Nyon, 46.38318, 6.23955
2659601, Montreux, 46.43301, 6.91143
2659811, Luzern, 47.05048, 8.30635
2659836, Lugano, 46.01008, 8.96004
2659873, Littau, 47.05, 8.26274
2659994, Lausanne, 46.516, 6.63282
2660127, Kloten, 47.45152, 8.58491
2660221, Jona, 47.22983, 8.83884
2660305, Horgen, 47.25983, 8.59778
2660365, Herisau, 47.38615, 9.27916
2660512, Grenchen, 47.1921, 7.39586
2660549, Gossau, 47.41551, 9.25482
2660718, Fribourg, 46.80237, 7.15128
2660727, Frauenfeld, 47.55776, 8.89893
2661169, Chur, 46.84986, 9.53287
2661265, Carouge, 46.18096, 6.13921
2661552, Bern, 46.94809, 7.44744
2661567, Bellinzona, 46.19278, 9.01703
2661604, Basel, 47.55839, 7.57327
2661653, Baar, 47.19625, 8.52954
2661881, Aarau, 47.39254, 8.04422
2662149, Ystad, 55.42966, 13.82041
2662689, Visby, 57.64089, 18.29602
2664996, Varberg, 57.10557, 12.25078
2666199, Uppsala, 59.85882, 17.63889
2666670, Uddevalla, 58.34784, 11.9424
2667094, Tumba, 59.19858, 17.83317
2667402, Trelleborg, 55.37514, 13.15691
267008, Tyre, 33.27333, 35.19389
2670781, Sundsvall, 62.39129, 17.3063
2673730, Stockholm, 59.33258, 18.0649
2675397, Solna, 59.36004, 18.00086
268064, Sidon, 33.55751, 35.37148
2690960, Motala, 58.53706, 15.03649
2693678, Lund, 55.70584, 13.19321
2697720, Landskrona, 55.8708, 12.83016
2699310, Kristianstad, 56.03129, 14.15242
2701680, Karlstad, 59.3793, 13.50357
2701713, Karlskrona, 56.16156, 15.58661
2701727, Karlshamn, 56.1706, 14.86188
2702261, Kalmar, 56.66157, 16.36163
2706767, Helsingborg, 56.04673, 12.69437
2708365, Halmstad, 56.67446, 12.85676
2715459, Falun, 60.60357, 15.62597
2715573, Falkenberg, 56.90552, 12.49118
2715953, Eskilstuna, 59.36661, 16.5077
2729907, Longyearbyen, 78.22334, 15.64689
2732265, Viseu, 40.66101, -7.90971
2732438, Vila Real, 41.30062, -7.74413
2732978, Valongo, 41.18883, -8.49857
2734106, Sequeira, 40.55364, -7.22594
2735083, Rio Tinto, 41.17872, -8.55953
2735943, Porto, 41.14961, -8.61099
2736521, Pedroso, 41.41103, -8.74897
2736930, Ovar, 40.85862, -8.62513
2738014, Maia, 41.23574, -8.6199
2738785, Guarda, 40.53733, -7.26575
2738925, Gondomar, 41.14454, -8.53223
2739723, Feira, 40.92535, -8.54277
2740637, Coimbra, 40.20564, -8.41955
2742032, Braga, 41.55032, -8.42005
2742416, Barcelos, 41.53174, -8.61843
2742611, Aveiro, 40.64427, -8.64554
2743477, Zwolle, 52.5125, 6.09444
2743608, Zutphen, 52.13833, 6.20139
2743856, Zoetermeer, 52.0575, 4.49306
2743949, Zevenaar, 51.93, 6.07083
2743977, Zeist, 52.09, 5.23333
2744042, Zandvoort, 52.37125, 4.53306
2744102, Zaltbommel, 51.81, 5.24444
2744114, Zaanstad, 52.45313, 4.81356
2744118, Zaandam, 52.43854, 4.82643
2744248, Woerden, 52.085, 4.88333
2744324, Wisch, 51.92648, 6.41705
2744344, Winschoten, 53.14417, 7.03472
2744827, Werkendam, 51.81, 4.89444
2744904, Weesp, 52.3075, 5.04167
2744911, Weert, 51.25167, 5.70694
2744991, Wassenaar, 52.14583, 4.40278
2745088, Wageningen, 51.97, 5.66667
2745297, Voorst, 52.17, 6.14167
2745301, Voorschoten, 52.1275, 4.44861
2745311, Voorhout, 52.22167, 4.48472
2745321, Voorburg, 52.07417, 4.35972
2745340, Volendam, 52.495, 5.07083
2745392, Vlissingen, 51.4425, 3.57361
2745467, Vlaardingen, 51.9125, 4.34167
2745580, Vianen, 51.9925, 5.09167
2745641, Venlo, 51.37, 6.16806
2745677, Velp, 51.995, 5.97361
2745860, Valkenswaard, 51.35083, 5.45972
2745912, Utrecht, 52.09083, 5.12222
2746005, Uden, 51.66083, 5.61944
2746301, Tilburg, 51.55551, 5.0913
2746331, Tiel, 51.88667, 5.42917
2746420, Terneuzen, 51.33583, 3.82778
2746766, Steenwijk, 52.7875, 6.12083
2746804, Steenbergen, 51.58417, 4.31944
2746839, Staphorst, 52.645, 6.21111
2747021, Someren, 51.385, 5.71111
2747063, Sneek, 53.03297, 5.6589
2747203, Sittard, 50.99833, 5.86944
2747373, The Hague, 52.07667, 4.29861
2747596, Schiedam, 51.91917, 4.38889
2747599, Scheveningen, 52.10461, 4.27557
2747720, Schagen, 52.7875, 4.79861
2747891, Rotterdam, 51.9225, 4.47917
2747930, Roosendaal, 51.53083, 4.46528
2748000, Roermond, 51.19417, 5.9875
2748076, Rijswijk, 52.03634, 4.32501
2748178, Rhoon, 51.8575, 4.42222
2748185, Rhenen, 51.95917, 5.56806
2748371, Raalte, 52.38583, 6.275
2748392, Putten, 52.25917, 5.60694
2748413, Purmerend, 52.505, 4.95972
2748591, Pijnacker, 52.01954, 4.42946
2748729, Papendrecht, 51.83167, 4.6875
2749644, Oldenzaal, 52.31333, 6.92917
2749753, Nuth, 50.9175, 5.88611
2749756, Nunspeet, 52.37917, 5.78611
2749780, Nuenen, 51.47, 5.55278
2750053, Nijmegen, 51.8425, 5.85278
2750065, Nijkerk, 52.22, 5.48611
2750521, Naarden, 52.29583, 5.1625
2750523, Naaldwijk, 51.99417, 4.20972
2750815, Mijdrecht, 52.20667, 4.8625
2750884, Middelharnis, 51.7575, 4.16528
2750947, Meppel, 52.69583, 6.19444
2751073, Medemblik, 52.77167, 5.10556
2751283, Maastricht, 50.84833, 5.68889
2751285, Maassluis, 51.92333, 4.25
2751547, Lisse, 52.26, 4.55694
2751687, Leusden, 52.1325, 5.43194
2751773, Leiden, 52.15833, 4.49306
2751792, Leeuwarden, 53.20139, 5.80859
2751808, Leerdam, 51.89333, 5.09167
2753106, Kampen, 52.555, 5.91111
2753557, Houten, 52.02833, 5.16806
2753638, Hoorn, 52.6425, 5.05972
2753719, Hoogeveen, 52.7225, 6.47639
2754064, Hilversum, 52.22333, 5.17639
2754073, Hillegom, 52.29083, 4.58333
2754394, Hengelo, 52.26583, 6.79306
2754447, Helmond, 51.48167, 5.66111
2754454, Hellevoetsluis, 51.83333, 4.13333
2754681, Heerde, 52.38723, 6.04016
2754692, Heemstede, 52.34992, 4.62301
2754697, Heemskerk, 52.51108, 4.67165
2754848, Harderwijk, 52.34167, 5.62083
2754861, Hardenberg, 52.57583, 6.61944
2755003, Haarlem, 52.38084, 4.63683
2755251, Groningen, 53.21917, 6.56667
2755420, Gouda, 52.01667, 4.70833
2755434, Gorinchem, 51.83652, 4.97243
2755476, Goes, 51.50417, 3.88889
2755584, Gennep, 51.69833, 5.97361
2755669, Geertruidenberg, 51.70167, 4.85694
2756071, Enschede, 52.21833, 6.89583
2756077, Enkhuizen, 52.70333, 5.29167
2756136, Emmen, 52.77917, 6.90694
2756161, Elst, 51.91917, 5.84167
2756232, Elburg, 52.4475, 5.84306
2756253, Eindhoven, 51.44083, 5.47778
2756669, Dordrecht, 51.81, 4.67361
2756723, Dongen, 51.62667, 4.93889
2756888, Diemen, 52.33964, 4.96256
2756987, Deventer, 52.255, 6.16389
2757220, Den Helder, 52.95988, 4.75933
2757340, Delfzijl, 53.33, 6.91806
2757345, Delft, 52.00667, 4.35556
2757347, Delfshaven, 51.90488, 4.45315
2757872, Culemborg, 51.955, 5.22778
2757991, Castricum, 52.54833, 4.66944
2758064, Bussum, 52.27333, 5.16111
2758177, Brummen, 52.09, 6.15556
2758401, Breda, 51.58656, 4.77596
2758460, Boxtel, 51.59083, 5.32917
2758547, Boskoop, 52.075, 4.65556
2758598, Borne, 52.30136, 6.7482
2758602, Born, 51.03167, 5.80972
2758803, Bloemendaal, 52.02878, 4.6944
2759016, Beuningen, 51.86083, 5.76667
2759040, Best, 51.5075, 5.39028
2759350, Beek, 50.94083, 5.79722
2759407, Barneveld, 52.14, 5.58472
2759544, Baarn, 52.21167, 5.2875
2759621, Asten, 51.40417, 5.74861
2759633, Assen, 52.99667, 6.5625
2759661, Arnhem, 51.98, 5.91111
2759706, Apeldoorn, 52.21, 5.96944
2759794, Amsterdam, 52.37403, 4.88969
2759821, Amersfoort, 52.155, 5.3875
2759887, Almelo, 52.35667, 6.6625
2759899, Alkmaar, 52.63167, 4.74861
2760910, Wolfsberg, 46.84056, 14.84417
2761353, Wiener Neustadt, 47.80485, 16.23196
2761369, Vienna, 48.20849, 16.37208
2761524, Wels, 48.16667, 14.03333
2762372, Villach, 46.61028, 13.85583
2763423, Traun, 48.22656, 14.23459
2764359, Steyr, 48.04274, 14.42127
2765388, Schwechat, 48.13333, 16.46667
2766824, Salzburg, 47.79941, 13.04399
276781, Beirut, 33.89332, 35.50157
277130, Baalbek, 34.00583, 36.21806
2772400, Linz, 48.30639, 14.28611
2772649, Leoben, 47.3765, 15.09144
2773300, Kufstein, 47.58333, 12.16667
2773913, Klosterneuburg, 48.30521, 16.32522
2775220, Innsbruck, 47.26266, 11.39454
2776951, Hallein, 47.68333, 13.1
2778067, Graz, 47.06667, 15.45
2779674, Feldkirch, 47.23306, 9.6
2780741, Dornbirn, 47.41427, 9.74195
2781503, Bregenz, 47.50311, 9.7471
2782067, Baden, 48.00543, 16.23264
2782555, Amstetten, 48.1229, 14.87206
2783293, Zele, 51.06566, 4.0403
2783632, Willebroek, 51.06041, 4.36019
2783763, Wetteren, 51.00526, 3.88341
2783801, Westerlo, 51.09049, 4.91544
2783941, Wavre, 50.71717, 4.60138
2784189, Walcourt, 50.25401, 4.43796
2784604, Vilvoorde, 50.92814, 4.42938
2784821, Verviers, 50.58907, 5.86241
2785141, Turnhout, 51.32254, 4.94471
2785341, Tournai, 50.60715, 3.38932
2785389, Tongeren, 50.78054, 5.46484
2785470, Tienen, 50.80745, 4.9378
2785622, Tervuren, 50.82372, 4.51418
2785778, Temse, 51.12794, 4.21372
2786229, Stabroek, 51.33189, 4.37127
2786420, Soignies, 50.57904, 4.07129
2786824, Seraing, 50.58362, 5.50115
2787048, Schilde, 51.24107, 4.58336
2787356, Saint-Nicolas, 50.62837, 5.53243
2787769, Ronse, 50.74574, 3.6005
2788348, Ranst, 51.18983, 4.56533
2788499, Quaregnon, 50.44067, 3.8653
2788521, Putte, 51.05337, 4.63263
2788726, Poperinge, 50.85386, 2.72659
2789232, Peer, 51.1303, 5.45952
2789529, Oudenaarde, 50.85168, 3.60891
